time,value
2024-07-14T01:19:16.179369308Z,{"lat":10.845435103340913,"lon":106.68209079847757}
2024-07-14T01:19:17.22644234Z,{"lat":10.845440553787636,"lon":106.68208323749411}
2024-07-14T01:19:18.206278253Z,{"lat":10.845473052712016,"lon":106.68210404573863}
2024-07-14T01:19:19.237750914Z,{"lat":10.845473052712016,"lon":106.68210404573863}
2024-07-14T01:19:20.245542578Z,{"lat":10.845473052712016,"lon":106.68210404573863}
2024-07-14T01:19:21.264158255Z,{"lat":10.845473052712016,"lon":106.68210404573863}
2024-07-14T01:19:22.269604986Z,{"lat":10.845473052712016,"lon":106.68210404573863}
2024-07-14T01:19:23.280542049Z,{"lat":10.845461263809511,"lon":106.68209065080066}
2024-07-14T01:19:24.280509886Z,{"lat":10.845455637497725,"lon":106.68211354396284}
2024-07-14T01:19:25.295432445Z,{"lat":10.845455637497725,"lon":106.68211354396284}
2024-07-14T01:19:26.298519573Z,{"lat":10.845455637497725,"lon":106.68211354396284}
2024-07-14T01:19:27.314396611Z,{"lat":10.845455637497725,"lon":106.68211354396284}
2024-07-14T01:19:28.32770948Z,{"lat":10.845455637497725,"lon":106.68211354396284}
2024-07-14T01:19:29.331891523Z,{"lat":10.8454225644432,"lon":106.68208611576208}
2024-07-14T01:19:30.345829095Z,{"lat":10.8454225644432,"lon":106.68208611576208}
2024-07-14T01:19:31.373932267Z,{"lat":10.8454225644432,"lon":106.68208611576208}
2024-07-14T01:19:32.381986992Z,{"lat":10.8454225644432,"lon":106.68208611576208}
2024-07-14T01:19:33.39985237Z,{"lat":10.8454225644432,"lon":106.68208611576208}
2024-07-14T01:19:35.0628704Z,{"lat":10.8454225644432,"lon":106.68208611576208}
2024-07-14T01:19:35.412067867Z,{"lat":10.845423449132324,"lon":106.68208710474138}
2024-07-14T01:19:36.417030619Z,{"lat":10.845423449132324,"lon":106.68208710474138}
2024-07-14T01:19:37.431700306Z,{"lat":10.845423449132324,"lon":106.68208710474138}
2024-07-14T01:19:38.447764379Z,{"lat":10.845423449132324,"lon":106.68208710474138}
2024-07-14T01:19:39.447257387Z,{"lat":10.845423449132324,"lon":106.68208710474138}
2024-07-14T01:19:40.586237132Z,{"lat":10.845423449132324,"lon":106.68208710474138}
2024-07-14T01:19:41.495970338Z,{"lat":10.84543065028652,"lon":106.68208097849032}
2024-07-14T01:19:42.503058089Z,{"lat":10.84543065028652,"lon":106.68208097849032}
2024-07-14T01:19:43.516069687Z,{"lat":10.84543065028652,"lon":106.68208097849032}
2024-07-14T01:19:44.514939407Z,{"lat":10.84543065028652,"lon":106.68208097849032}
2024-07-14T01:19:45.518042755Z,{"lat":10.84543065028652,"lon":106.68208097849032}
2024-07-14T01:19:46.535149564Z,{"lat":10.84543065028652,"lon":106.68208097849032}
2024-07-14T01:19:47.536087727Z,{"lat":10.845434295448028,"lon":106.68208500288277}
2024-07-14T01:19:48.551310943Z,{"lat":10.845434295448028,"lon":106.68208500288277}
2024-07-14T01:19:49.566240414Z,{"lat":10.845434295448028,"lon":106.68208500288277}
2024-07-14T01:19:50.583249094Z,{"lat":10.845434295448028,"lon":106.68208500288277}
2024-07-14T01:19:51.600332142Z,{"lat":10.845434295448028,"lon":106.68208500288277}
2024-07-14T01:19:52.614603642Z,{"lat":10.845434295448028,"lon":106.68208500288277}
2024-07-14T01:19:53.622327212Z,{"lat":10.845426911251351,"lon":106.68208789053705}
2024-07-14T01:19:54.638328616Z,{"lat":10.845426911251351,"lon":106.68208789053705}
2024-07-14T01:19:55.649293574Z,{"lat":10.845426911251351,"lon":106.68208789053705}
2024-07-14T01:19:56.667216978Z,{"lat":10.845428863160603,"lon":106.68208754025551}
2024-07-14T01:19:57.680604449Z,{"lat":10.845428863160603,"lon":106.68208754025551}
2024-07-14T01:19:58.683493836Z,{"lat":10.845428863160603,"lon":106.68208754025551}
2024-07-14T01:19:59.683664437Z,{"lat":10.845426342634164,"lon":106.68208828275938}
2024-07-14T01:20:01.264817393Z,{"lat":10.845426342634164,"lon":106.68208828275938}
2024-07-14T01:20:01.719569367Z,{"lat":10.845426342634164,"lon":106.68208828275938}
2024-07-14T01:20:02.732451367Z,{"lat":10.845426342634164,"lon":106.68208828275938}
2024-07-14T01:20:03.734702551Z,{"lat":10.845426342634164,"lon":106.68208828275938}
2024-07-14T01:20:04.750921903Z,{"lat":10.845426342634164,"lon":106.68208828275938}
2024-07-14T01:20:05.755388321Z,{"lat":10.845432778994084,"lon":106.682085904631}
2024-07-14T01:20:06.764461593Z,{"lat":10.845432778994084,"lon":106.682085904631}
2024-07-14T01:20:07.777602007Z,{"lat":10.845432778994084,"lon":106.682085904631}
2024-07-14T01:20:08.791687575Z,{"lat":10.845432778994084,"lon":106.682085904631}
2024-07-14T01:20:09.797883112Z,{"lat":10.845432778994084,"lon":106.682085904631}
2024-07-14T01:20:10.813837283Z,{"lat":10.845442581103844,"lon":106.68208310068158}
2024-07-14T01:20:11.821722097Z,{"lat":10.845428214279735,"lon":106.68208723709208}
2024-07-14T01:20:12.824928101Z,{"lat":10.845428214279735,"lon":106.68208723709208}
2024-07-14T01:20:13.848778541Z,{"lat":10.845428214279735,"lon":106.68208723709208}
2024-07-14T01:20:14.855938257Z,{"lat":10.845428214279735,"lon":106.68208723709208}
2024-07-14T01:20:15.867465513Z,{"lat":10.845428214279735,"lon":106.68208723709208}
2024-07-14T01:20:16.886959216Z,{"lat":10.845440051883312,"lon":106.68208399417321}
2024-07-14T01:20:17.899898641Z,{"lat":10.845434429852235,"lon":106.68208559653245}
2024-07-14T01:20:18.903015144Z,{"lat":10.845434429852235,"lon":106.68208559653245}
2024-07-14T01:20:19.910136678Z,{"lat":10.845434429852235,"lon":106.68208559653245}
2024-07-14T01:20:20.918097672Z,{"lat":10.845434429852235,"lon":106.68208559653245}
2024-07-14T01:20:21.937092611Z,{"lat":10.845434429852235,"lon":106.68208559653245}
2024-07-14T01:20:22.951239327Z,{"lat":10.845443679860917,"lon":106.68208313231412}
2024-07-14T01:20:23.955975143Z,{"lat":10.845441856508026,"lon":106.68208931497038}
2024-07-14T01:20:24.95644413Z,{"lat":10.845441856508026,"lon":106.68208931497038}
2024-07-14T01:20:25.988203221Z,{"lat":10.845441856508026,"lon":106.68208931497038}
2024-07-14T01:20:27.002473636Z,{"lat":10.845441856508026,"lon":106.68208931497038}
2024-07-14T01:20:28.002976148Z,{"lat":10.845441856508026,"lon":106.68208931497038}
2024-07-14T01:20:29.090293538Z,{"lat":10.845448733668915,"lon":106.68209420902096}
2024-07-14T01:20:30.043259024Z,{"lat":10.845433847943234,"lon":106.6820842693149}
2024-07-14T01:20:31.050474941Z,{"lat":10.845433847943234,"lon":106.6820842693149}
2024-07-14T01:20:32.059306573Z,{"lat":10.845433847943234,"lon":106.6820842693149}
2024-07-14T01:20:33.070407191Z,{"lat":10.845433847943234,"lon":106.6820842693149}
2024-07-14T01:20:34.098517079Z,{"lat":10.845433847943234,"lon":106.6820842693149}
2024-07-14T01:20:35.088370742Z,{"lat":10.845442102328187,"lon":106.6820838186072}
2024-07-14T01:20:36.109406702Z,{"lat":10.845429828691046,"lon":106.68208130014119}
2024-07-14T01:20:37.109772184Z,{"lat":10.845429828691046,"lon":106.68208130014119}
2024-07-14T01:20:38.141540737Z,{"lat":10.845429828691046,"lon":106.68208130014119}
2024-07-14T01:20:39.157758008Z,{"lat":10.845429828691046,"lon":106.68208130014119}
2024-07-14T01:20:40.163899664Z,{"lat":10.845429828691046,"lon":106.68208130014119}
2024-07-14T01:20:41.248822932Z,{"lat":10.845439992244762,"lon":106.68208208386697}
2024-07-14T01:20:42.190742828Z,{"lat":10.84543056817767,"lon":106.68208679426732}
2024-07-14T01:20:43.206497719Z,{"lat":10.84543056817767,"lon":106.68208679426732}
2024-07-14T01:20:44.232525742Z,{"lat":10.84543056817767,"lon":106.68208679426732}
2024-07-14T01:20:45.23964418Z,{"lat":10.84543056817767,"lon":106.68208679426732}
2024-07-14T01:20:46.25482527Z,{"lat":10.84543056817767,"lon":106.68208679426732}
2024-07-14T01:20:47.26955826Z,{"lat":10.845440889080358,"lon":106.6820852149214}
2024-07-14T01:20:48.295583214Z,{"lat":10.845433956828176,"lon":106.6821010594277}
2024-07-14T01:20:49.30684986Z,{"lat":10.845433956828176,"lon":106.6821010594277}
2024-07-14T01:20:50.318992107Z,{"lat":10.845433956828176,"lon":106.6821010594277}
2024-07-14T01:20:51.336040827Z,{"lat":10.845433956828176,"lon":106.6821010594277}
2024-07-14T01:20:52.354847723Z,{"lat":10.845433956828176,"lon":106.6821010594277}
2024-07-14T01:20:53.357044207Z,{"lat":10.845431842064501,"lon":106.68208281880132}
2024-07-14T01:20:54.376759681Z,{"lat":10.845431842064501,"lon":106.68208281880132}
2024-07-14T01:20:55.385266063Z,{"lat":10.845431842064501,"lon":106.68208281880132}
2024-07-14T01:20:56.427071077Z,{"lat":10.845431842064501,"lon":106.68208281880132}
2024-07-14T01:20:57.409895556Z,{"lat":10.845431842064501,"lon":106.68208281880132}
2024-07-14T01:20:58.422911429Z,{"lat":10.845431842064501,"lon":106.68208281880132}
2024-07-14T01:20:59.445112932Z,{"lat":10.845440265103047,"lon":106.68208824677102}
2024-07-14T01:21:00.463093097Z,{"lat":10.845440265103047,"lon":106.68208824677102}
2024-07-14T01:21:01.453190996Z,{"lat":10.845440265103047,"lon":106.68208824677102}
2024-07-14T01:21:02.475207788Z,{"lat":10.845440265103047,"lon":106.68208824677102}
2024-07-14T01:21:03.485572947Z,{"lat":10.845440265103047,"lon":106.68208824677102}
2024-07-14T01:21:04.491062383Z,{"lat":10.845440265103047,"lon":106.68208824677102}
2024-07-14T01:21:05.513435621Z,{"lat":10.845434485534378,"lon":106.68208666019939}
2024-07-14T01:21:06.505213243Z,{"lat":10.845434485534378,"lon":106.68208666019939}
2024-07-14T01:21:07.503152046Z,{"lat":10.845434485534378,"lon":106.68208666019939}
2024-07-14T01:21:08.521473213Z,{"lat":10.845434485534378,"lon":106.68208666019939}
2024-07-14T01:21:09.538425211Z,{"lat":10.845434485534378,"lon":106.68208666019939}
2024-07-14T01:21:10.557412948Z,{"lat":10.845434485534378,"lon":106.68208666019939}
2024-07-14T01:21:11.574750816Z,{"lat":10.845425380868086,"lon":106.68208894506519}
2024-07-14T01:21:12.581791807Z,{"lat":10.845425380868086,"lon":106.68208894506519}
2024-07-14T01:21:13.587554506Z,{"lat":10.845425380868086,"lon":106.68208894506519}
2024-07-14T01:21:14.605407086Z,{"lat":10.845425380868086,"lon":106.68208894506519}
2024-07-14T01:21:15.62005144Z,{"lat":10.845425380868086,"lon":106.68208894506519}
2024-07-14T01:21:16.621500292Z,{"lat":10.845425380868086,"lon":106.68208894506519}
2024-07-14T01:21:18.186615408Z,{"lat":10.845432049753594,"lon":106.68208180546888}
2024-07-14T01:21:18.651435764Z,{"lat":10.845432049753594,"lon":106.68208180546888}
2024-07-14T01:21:19.671591327Z,{"lat":10.845432049753594,"lon":106.68208180546888}
2024-07-14T01:21:20.689038951Z,{"lat":10.845432049753594,"lon":106.68208180546888}
2024-07-14T01:21:21.707599438Z,{"lat":10.845432049753594,"lon":106.68208180546888}
2024-07-14T01:21:22.727637787Z,{"lat":10.845432049753594,"lon":106.68208180546888}
2024-07-14T01:21:23.745769448Z,{"lat":10.845431903227512,"lon":106.6820811099676}
2024-07-14T01:21:24.757930365Z,{"lat":10.845431903227512,"lon":106.6820811099676}
2024-07-14T01:21:25.763744451Z,{"lat":10.845431903227512,"lon":106.6820811099676}
2024-07-14T01:21:27.348694363Z,{"lat":10.845431903227512,"lon":106.6820811099676}
2024-07-14T01:21:27.812618641Z,{"lat":10.845431903227512,"lon":106.6820811099676}
2024-07-14T01:21:29.359836628Z,{"lat":10.845442012591043,"lon":106.68208116459326}
2024-07-14T01:21:29.786460938Z,{"lat":10.845442012591043,"lon":106.68208116459326}
2024-07-14T01:21:30.806871416Z,{"lat":10.845442012591043,"lon":106.68208116459326}
2024-07-14T01:21:31.81611034Z,{"lat":10.845442012591043,"lon":106.68208116459326}
2024-07-14T01:21:32.822921434Z,{"lat":10.845442012591043,"lon":106.68208116459326}
2024-07-14T01:21:33.831234238Z,{"lat":10.845439339088173,"lon":106.682082185792}
2024-07-14T01:21:34.835864373Z,{"lat":10.84542228841746,"lon":106.68208832790938}
2024-07-14T01:21:40.293266601Z,{"lat":10.84542228841746,"lon":106.68208832790938}
2024-07-14T01:22:24.591965952Z,{"lat":10.845430427270307,"lon":106.68208677028909}
2024-07-14T01:22:25.58058328Z,{"lat":10.845430427270307,"lon":106.68208677028909}
2024-07-14T01:22:26.598014607Z,{"lat":10.845430427270307,"lon":106.68208677028909}
2024-07-14T01:22:27.597196878Z,{"lat":10.845444996433658,"lon":106.68208295262981}
2024-07-14T01:22:28.606964346Z,{"lat":10.845431075339727,"lon":106.68208123928076}
2024-07-14T01:22:29.615936509Z,{"lat":10.845431075339727,"lon":106.68208123928076}
2024-07-14T01:22:30.634104224Z,{"lat":10.845431075339727,"lon":106.68208123928076}
2024-07-14T01:22:31.639885015Z,{"lat":10.845431075339727,"lon":106.68208123928076}
2024-07-14T01:22:32.655982308Z,{"lat":10.845431075339727,"lon":106.68208123928076}
2024-07-14T01:22:33.799059576Z,{"lat":10.845443828414632,"lon":106.6820808494181}
2024-07-14T01:22:34.681982436Z,{"lat":10.845426280748729,"lon":106.68208770405515}
2024-07-14T01:22:35.698998357Z,{"lat":10.845426280748729,"lon":106.68208770405515}
2024-07-14T01:22:36.711011913Z,{"lat":10.845426280748729,"lon":106.68208770405515}
2024-07-14T01:22:37.70394286Z,{"lat":10.845426280748729,"lon":106.68208770405515}
2024-07-14T01:22:38.723414277Z,{"lat":10.845426280748729,"lon":106.68208770405515}
2024-07-14T01:22:39.82113248Z,{"lat":10.845440890173137,"lon":106.6820847683169}
2024-07-14T01:22:40.732323293Z,{"lat":10.845473068715961,"lon":106.68210407931382}
2024-07-14T01:22:41.750274862Z,{"lat":10.845473068715961,"lon":106.68210407931382}
2024-07-14T01:22:42.763242864Z,{"lat":10.845473068715961,"lon":106.68210407931382}
2024-07-14T01:22:43.773121696Z,{"lat":10.845473068715961,"lon":106.68210407931382}
2024-07-14T01:22:44.779537514Z,{"lat":10.845473068715961,"lon":106.68210407931382}
2024-07-14T01:22:45.833460879Z,{"lat":10.845464908660725,"lon":106.68209289730731}
2024-07-14T01:22:46.782368013Z,{"lat":10.845437285370679,"lon":106.68208716043246}
2024-07-14T01:22:47.78225793Z,{"lat":10.845437285370679,"lon":106.68208716043246}
2024-07-14T01:22:48.790070291Z,{"lat":10.845437285370679,"lon":106.68208716043246}
2024-07-14T01:22:49.807760669Z,{"lat":10.845437285370679,"lon":106.68208716043246}
2024-07-14T01:22:50.807406741Z,{"lat":10.845437285370679,"lon":106.68208716043246}
2024-07-14T01:22:51.836399359Z,{"lat":10.845441413385618,"lon":106.682082227746}
2024-07-14T01:22:52.833591047Z,{"lat":10.845422530113304,"lon":106.68208388864402}
2024-07-14T01:22:53.834698373Z,{"lat":10.845422530113304,"lon":106.68208388864402}
2024-07-14T01:22:54.856349666Z,{"lat":10.845422530113304,"lon":106.68208388864402}
2024-07-14T01:22:55.873648392Z,{"lat":10.845422530113304,"lon":106.68208388864402}
2024-07-14T01:22:56.8736272Z,{"lat":10.845422530113304,"lon":106.68208388864402}
2024-07-14T01:22:57.871625846Z,{"lat":10.84543422851314,"lon":106.6820810698052}
2024-07-14T01:22:58.867750807Z,{"lat":10.845424486656656,"lon":106.68208737196767}
2024-07-14T01:22:59.8828469Z,{"lat":10.845424486656656,"lon":106.68208737196767}
2024-07-14T01:23:00.88574253Z,{"lat":10.845424486656656,"lon":106.68208737196767}
2024-07-14T01:23:01.902358175Z,{"lat":10.845424486656656,"lon":106.68208737196767}
2024-07-14T01:23:02.902839488Z,{"lat":10.845424486656656,"lon":106.68208737196767}
2024-07-14T01:23:04.014303587Z,{"lat":10.845437145522478,"lon":106.68208362208325}
2024-07-14T01:23:04.932897008Z,{"lat":10.845431543587107,"lon":106.68208590412284}
2024-07-14T01:23:05.933917251Z,{"lat":10.845431543587107,"lon":106.68208590412284}
2024-07-14T01:23:06.951647162Z,{"lat":10.845431543587107,"lon":106.68208590412284}
2024-07-14T01:23:07.952496778Z,{"lat":10.845431543587107,"lon":106.68208590412284}
2024-07-14T01:23:08.969055393Z,{"lat":10.845431543587107,"lon":106.68208590412284}
2024-07-14T01:23:10.005238313Z,{"lat":10.845441945366556,"lon":106.68208296793851}
2024-07-14T01:23:10.99998135Z,{"lat":10.8454348165103,"lon":106.68208558671057}
2024-07-14T01:23:12.001148147Z,{"lat":10.8454348165103,"lon":106.68208558671057}
2024-07-14T01:23:13.026107623Z,{"lat":10.8454348165103,"lon":106.68208558671057}
2024-07-14T01:23:14.035834826Z,{"lat":10.8454348165103,"lon":106.68208558671057}
2024-07-14T01:23:15.037584929Z,{"lat":10.8454348165103,"lon":106.68208558671057}
2024-07-14T01:23:16.052004679Z,{"lat":10.845431776274605,"lon":106.68208134313588}
2024-07-14T01:23:17.066848912Z,{"lat":10.845431776274605,"lon":106.68208134313588}
2024-07-14T01:23:18.069217702Z,{"lat":10.845431776274605,"lon":106.68208134313588}
2024-07-14T01:23:19.070961539Z,{"lat":10.845431776274605,"lon":106.68208134313588}
2024-07-14T01:23:20.088291026Z,{"lat":10.845431776274605,"lon":106.68208134313588}
2024-07-14T01:23:21.101285737Z,{"lat":10.845431776274605,"lon":106.68208134313588}
2024-07-14T01:23:22.102571053Z,{"lat":10.845456199647847,"lon":106.68208253964981}
2024-07-14T01:23:23.118186087Z,{"lat":10.845456199647847,"lon":106.68208253964981}
2024-07-14T01:23:24.120600296Z,{"lat":10.845456199647847,"lon":106.68208253964981}
2024-07-14T01:23:25.138587233Z,{"lat":10.845456199647847,"lon":106.68208253964981}
2024-07-14T01:23:26.154141348Z,{"lat":10.845456199647847,"lon":106.68208253964981}
2024-07-14T01:23:27.170077782Z,{"lat":10.845456199647847,"lon":106.68208253964981}
2024-07-14T01:23:28.187276237Z,{"lat":10.845449955629604,"lon":106.68208260178852}
2024-07-14T01:23:29.201735602Z,{"lat":10.845423622719329,"lon":106.68208871749943}
2024-07-14T01:23:30.203555404Z,{"lat":10.845423622719329,"lon":106.68208871749943}
2024-07-14T01:23:31.220640241Z,{"lat":10.845423622719329,"lon":106.68208871749943}
2024-07-14T01:23:32.242426737Z,{"lat":10.845423622719329,"lon":106.68208871749943}
2024-07-14T01:23:33.256710163Z,{"lat":10.845423622719329,"lon":106.68208871749943}
2024-07-14T01:23:34.261998656Z,{"lat":10.845454580020121,"lon":106.6820825247114}
2024-07-14T01:23:35.27663277Z,{"lat":10.845454580020121,"lon":106.6820825247114}
2024-07-14T01:23:36.287610161Z,{"lat":10.845454580020121,"lon":106.6820825247114}
2024-07-14T01:23:37.303717558Z,{"lat":10.845454580020121,"lon":106.6820825247114}
2024-07-14T01:23:38.304491052Z,{"lat":10.845454580020121,"lon":106.6820825247114}
2024-07-14T01:23:39.326026892Z,{"lat":10.845454580020121,"lon":106.6820825247114}
2024-07-14T01:23:40.331641735Z,{"lat":10.845435730893575,"lon":106.68208552076204}
2024-07-14T01:23:41.33581512Z,{"lat":10.845435730893575,"lon":106.68208552076204}
2024-07-14T01:23:42.354126826Z,{"lat":10.845435730893575,"lon":106.68208552076204}
2024-07-14T01:23:43.373919146Z,{"lat":10.845435730893575,"lon":106.68208552076204}
2024-07-14T01:23:44.387938406Z,{"lat":10.845435730893575,"lon":106.68208552076204}
2024-07-14T01:23:45.388911147Z,{"lat":10.845435730893575,"lon":106.68208552076204}
2024-07-14T01:23:46.40679266Z,{"lat":10.845426765162888,"lon":106.68208727059833}
2024-07-14T01:23:47.423812877Z,{"lat":10.845426765162888,"lon":106.68208727059833}
2024-07-14T01:23:48.421859371Z,{"lat":10.845426765162888,"lon":106.68208727059833}
2024-07-14T01:23:49.455389222Z,{"lat":10.845426765162888,"lon":106.68208727059833}
2024-07-14T01:23:50.462062951Z,{"lat":10.845426765162888,"lon":106.68208727059833}
2024-07-14T01:23:51.471660842Z,{"lat":10.845426765162888,"lon":106.68208727059833}
2024-07-14T01:23:52.491193055Z,{"lat":10.845430002577794,"lon":106.6820904075713}
2024-07-14T01:23:53.488260742Z,{"lat":10.845430002577794,"lon":106.6820904075713}
2024-07-14T01:23:54.504144183Z,{"lat":10.845430002577794,"lon":106.6820904075713}
2024-07-14T01:23:55.522085449Z,{"lat":10.845430002577794,"lon":106.6820904075713}
2024-07-14T01:23:56.539156359Z,{"lat":10.845430002577794,"lon":106.6820904075713}
2024-07-14T01:23:57.554202532Z,{"lat":10.845439768145214,"lon":106.68208615226527}
2024-07-14T01:23:58.569050127Z,{"lat":10.84542560950544,"lon":106.68208815586661}
2024-07-14T01:23:59.569408121Z,{"lat":10.84542560950544,"lon":106.68208815586661}
2024-07-14T01:24:00.587581098Z,{"lat":10.84542560950544,"lon":106.68208815586661}
